,year,team_1,seed_1,round_1,current_round,team_2,seed_2,round_2,badj_em_1,badj_o_1,badj_d_1,wab_1,barthag_1,talent_1,elite_sos_1,win_percent_1,pppo_1,k_off_1,avg_hgt_1,badj_em_2,badj_o_2,badj_d_2,wab_2,barthag_2,talent_2,elite_sos_2,win_percent_2,pppo_2,k_off_2,avg_hgt_2,winner,badj_em_diff,badj_o_diff,badj_d_diff,wab_diff,barthag_diff,talent_diff,elite_sos_diff,win_percent_diff,pppo_diff,k_off_diff,avg_hgt_diff
840,2009,Connecticut,1,4,16,Purdue,5,16,27.6,87.1,114.7,8.7,0.96,82.019,32.844,87.09677,1.11,111.344,78.134,21.8,114.7,87.1,3.9,0.929,71.088,29.523,73.52941,1.045,105.14,76.758,1,5.800000000000001,-27.60000000000001,27.60000000000001,4.799999999999999,0.030999999999999917,10.931000000000012,3.3210000000000015,13.567360000000008,0.06500000000000017,6.2039999999999935,1.3760000000000048
841,2009,Missouri,3,8,16,Memphis,2,16,24.3,90.2,114.5,6.1,0.94,42.029,27.671,82.35294,1.116,111.229,78.07,27.6,114.5,90.2,6.9,0.966,77.707,22.225,91.17647,1.086,108.992,78.804,1,-3.3000000000000007,-24.299999999999997,24.299999999999997,-0.8000000000000007,-0.026000000000000023,-35.67799999999999,5.445999999999998,-8.823529999999991,0.030000000000000027,2.2369999999999948,-0.7340000000000089
842,2009,Pittsburgh,1,8,16,Xavier,4,16,29.4,91.6,121.0,8.6,0.961,58.631,32.564,87.09677,1.159,116.603,76.396,18.9,121.0,91.6,2.8,0.898,31.11,23.091,78.125,1.071,107.589,78.127,1,10.5,-29.400000000000006,29.400000000000006,5.8,0.06299999999999994,27.521,9.472999999999999,8.971770000000006,0.08800000000000008,9.013999999999996,-1.7309999999999945
843,2009,Villanova,3,4,16,Duke,2,16,21.4,91.0,112.4,6.0,0.919,64.785,31.499,78.78788,1.098,110.17,77.216,26.2,112.4,91.0,7.8,0.949,93.797,31.839,82.35294,1.118,111.86,77.839,1,-4.800000000000001,-21.400000000000006,21.400000000000006,-1.7999999999999998,-0.029999999999999916,-29.012,-0.33999999999999986,-3.5650600000000026,-0.020000000000000018,-1.6899999999999977,-0.6230000000000047
844,2009,North Carolina,1,1,16,Gonzaga,4,16,28.7,93.1,121.8,7.7,0.957,92.496,28.827,87.09677,1.177,117.352,77.126,25.7,121.8,93.1,4.4,0.949,79.37,24.529,83.33333,1.139,114.842,78.527,1,3.0,-28.700000000000003,28.700000000000003,3.3,0.008000000000000007,13.12599999999999,4.298000000000002,3.763440000000003,0.038000000000000034,2.510000000000005,-1.4009999999999962
845,2009,Syracuse,3,16,16,Oklahoma,2,8,22.2,93.5,115.7,5.9,0.921,72.695,35.819,73.52941,1.096,109.274,77.201,23.6,115.7,93.5,7.4,0.929,73.817,29.932,84.375,1.139,113.677,77.661,0,-1.4000000000000021,-22.200000000000003,22.200000000000003,-1.5,-0.008000000000000007,-1.1219999999999999,5.887000000000004,-10.845590000000001,-0.04299999999999993,-4.403000000000006,-0.46000000000000796
846,2009,Louisville,1,8,8,Michigan St.,2,2,25.3,84.6,109.9,8.0,0.953,81.722,31.05,84.84848,1.064,105.801,77.328,22.2,109.9,84.6,7.4,0.927,86.671,32.393,81.25,1.079,108.114,77.01,0,3.1000000000000014,-25.30000000000001,25.30000000000001,0.5999999999999996,0.025999999999999912,-4.949000000000012,-1.343,3.598479999999995,-0.014999999999999902,-2.3130000000000024,0.31799999999999784
847,2009,Connecticut,1,4,8,Missouri,3,8,27.6,87.1,114.7,8.7,0.96,82.019,32.844,87.09677,1.11,111.344,78.134,24.3,114.7,87.1,6.1,0.94,42.029,27.671,82.35294,1.116,111.229,78.07,1,3.3000000000000007,-27.60000000000001,27.60000000000001,2.5999999999999996,0.020000000000000018,39.99,5.173000000000002,4.743830000000003,-0.006000000000000005,0.11499999999999488,0.06400000000000716
848,2009,Pittsburgh,1,8,8,Villanova,3,4,29.4,91.6,121.0,8.6,0.961,58.631,32.564,87.09677,1.159,116.603,76.396,21.4,121.0,91.6,6.0,0.919,64.785,31.499,78.78788,1.098,110.17,77.216,0,8.0,-29.400000000000006,29.400000000000006,2.5999999999999996,0.041999999999999926,-6.153999999999996,1.0650000000000013,8.308890000000005,0.06099999999999994,6.432999999999993,-0.8199999999999932
849,2009,North Carolina,1,1,8,Oklahoma,2,8,28.7,93.1,121.8,7.7,0.957,92.496,28.827,87.09677,1.177,117.352,77.126,23.6,121.8,93.1,7.4,0.929,73.817,29.932,84.375,1.139,113.677,77.661,1,5.099999999999998,-28.700000000000003,28.700000000000003,0.2999999999999998,0.027999999999999914,18.679000000000002,-1.1049999999999969,2.7217700000000065,0.038000000000000034,3.674999999999997,-0.5349999999999966
850,2009,Michigan St.,2,2,4,Connecticut,1,4,22.2,89.8,112.0,7.4,0.927,86.671,32.393,81.25,1.079,108.114,77.01,27.6,112.0,89.8,8.7,0.96,82.019,32.844,87.09677,1.11,111.344,78.134,1,-5.400000000000002,-22.200000000000003,22.200000000000003,-1.299999999999999,-0.03299999999999992,4.652000000000001,-0.4510000000000005,-5.8467700000000065,-0.03100000000000014,-3.2299999999999898,-1.1239999999999952
851,2009,Villanova,3,4,4,North Carolina,1,1,21.4,91.0,112.4,6.0,0.919,64.785,31.499,78.78788,1.098,110.17,77.216,28.7,112.4,91.0,7.7,0.957,92.496,28.827,87.09677,1.177,117.352,77.126,0,-7.300000000000001,-21.400000000000006,21.400000000000006,-1.7000000000000002,-0.03799999999999992,-27.711,2.671999999999997,-8.308890000000005,-0.07899999999999996,-7.182000000000002,0.0899999999999892
852,2009,Michigan St.,2,2,2,North Carolina,1,1,22.2,89.8,112.0,7.4,0.927,86.671,32.393,81.25,1.079,108.114,77.01,28.7,112.0,89.8,7.7,0.957,92.496,28.827,87.09677,1.177,117.352,77.126,0,-6.5,-22.200000000000003,22.200000000000003,-0.2999999999999998,-0.029999999999999916,-5.824999999999989,3.565999999999999,-5.8467700000000065,-0.09800000000000009,-9.238,-0.11599999999999966
853,2008,North Carolina,1,4,64,Mount St. Mary's,16,64,28.4,91.8,120.2,11.9,0.957,90.906,31.561,94.11765,1.149,115.213,77.311,-1.8,120.2,91.8,-9.5,0.448,7.293,9.636,56.25,1.006,100.76,75.78,1,30.2,-28.400000000000006,28.400000000000006,21.4,0.5089999999999999,83.613,21.925,37.86765,0.14300000000000002,14.452999999999989,1.531000000000006
854,2008,Indiana,8,64,64,Arkansas,9,32,20.5,93.1,113.6,4.8,0.908,52.71,27.986,78.125,1.104,110.581,77.392,16.0,113.6,93.1,0.5,0.863,59.525,25.901,66.66667,1.054,106.105,77.418,0,4.5,-20.5,20.5,4.3,0.04500000000000004,-6.814999999999998,2.085000000000001,11.458330000000004,0.050000000000000044,4.475999999999999,-0.02600000000001046
855,2008,Notre Dame,5,32,64,George Mason,12,64,20.3,95.3,115.6,4.4,0.902,80.171,28.578,77.41935,1.126,112.861,77.364,10.4,115.6,95.3,-3.6,0.76,13.842,13.265,69.69697,1.091,109.991,76.226,1,9.9,-20.299999999999997,20.299999999999997,8.0,0.14200000000000002,66.32900000000001,15.312999999999999,7.722380000000001,0.03499999999999992,2.8700000000000045,1.1380000000000052
856,2008,Washington St.,4,16,64,Winthrop,13,64,22.5,91.7,114.2,4.9,0.926,24.685,31.951,75.0,1.114,111.872,77.764,7.3,114.2,91.7,-4.2,0.709,4.133,15.705,64.51613,1.014,101.646,76.006,1,15.2,-22.5,22.5,9.100000000000001,0.21700000000000008,20.552,16.246000000000002,10.483869999999996,0.10000000000000009,10.225999999999999,1.7579999999999956
857,2008,Oklahoma,6,32,64,Saint Joseph's,11,64,15.7,92.3,108.0,2.8,0.859,63.704,33.332,66.66667,1.04,103.673,77.981,14.8,108.0,92.3,-1.2,0.833,34.745,23.976,63.63636,1.112,112.039,78.503,1,0.8999999999999986,-15.700000000000003,15.700000000000003,4.0,0.026000000000000023,28.959000000000003,9.356000000000002,3.030309999999993,-0.07200000000000006,-8.366,-0.5220000000000056
858,2008,Louisville,3,8,64,Boise St.,14,64,22.9,87.4,110.3,4.7,0.936,83.94,30.593,75.0,1.067,106.523,77.488,3.6,110.3,87.4,-2.4,0.598,1.289,11.798,75.0,1.089,109.984,76.999,1,19.299999999999997,-22.89999999999999,22.89999999999999,7.1,0.3380000000000001,82.651,18.795,0.0,-0.02200000000000002,-3.4609999999999985,0.4890000000000043
859,2008,Butler,7,32,64,South Alabama,10,64,18.9,95.3,114.2,4.7,0.889,11.348,16.476,90.625,1.125,112.905,75.775,12.3,114.2,95.3,-0.3,0.795,21.566,13.287,80.0,1.123,113.078,75.45,1,6.599999999999998,-18.900000000000006,18.900000000000006,5.0,0.09399999999999997,-10.217999999999998,3.1889999999999983,10.625,0.0020000000000000018,-0.17300000000000182,0.32500000000000284
860,2008,Tennessee,2,16,64,American,15,64,24.1,92.2,116.3,9.2,0.935,57.614,31.749,87.5,1.129,113.093,76.574,0.5,116.3,92.2,-5.8,0.514,10.824,11.469,65.625,1.058,106.919,75.098,1,23.6,-24.099999999999994,24.099999999999994,15.0,0.42100000000000004,46.79,20.28,21.875,0.07099999999999995,6.174000000000007,1.475999999999999
861,2008,Kansas,1,1,64,Portland St.,16,64,35.4,85.6,121.0,9.9,0.982,89.633,30.29,90.90909,1.173,117.53,77.1,3.5,121.0,85.6,-3.4,0.596,1.355,13.96,70.0,1.088,108.842,75.471,1,31.9,-35.400000000000006,35.400000000000006,13.3,0.386,88.27799999999999,16.33,20.909090000000006,0.08499999999999996,8.688000000000002,1.6289999999999907
862,2008,UNLV,8,32,64,Kent St.,9,64,14.3,93.9,108.2,2.2,0.836,18.883,20.716,78.125,1.055,105.643,76.523,12.6,108.2,93.9,2.3,0.809,13.77,17.688,82.35294,1.059,106.008,75.948,1,1.700000000000001,-14.299999999999997,14.299999999999997,-0.09999999999999964,0.026999999999999913,5.1129999999999995,3.0280000000000022,-4.227940000000004,-0.0040000000000000036,-0.3649999999999949,0.5750000000000028
863,2008,Clemson,5,64,64,Villanova,12,16,23.1,90.5,113.6,4.4,0.932,48.799,32.707,71.875,1.093,109.876,77.279,12.7,113.6,90.5,0.3,0.809,61.386,29.494,62.5,1.053,105.009,77.261,0,10.400000000000002,-23.099999999999994,23.099999999999994,4.1000000000000005,0.123,-12.587000000000003,3.213000000000001,9.375,0.040000000000000036,4.867000000000004,0.018000000000000682
864,2008,Vanderbilt,4,64,64,Siena,13,32,14.4,97.2,111.6,3.8,0.83,63.746,23.876,78.78788,1.097,110.172,77.422,6.4,111.6,97.2,-3.8,0.671,10.689,13.952,68.75,1.09,108.872,75.72,0,8.0,-14.399999999999991,14.399999999999991,7.6,0.15899999999999992,53.057,9.924000000000001,10.037880000000001,0.006999999999999895,1.2999999999999972,1.7019999999999982
865,2008,USC,6,64,64,Kansas St.,11,32,18.8,89.4,108.2,3.6,0.9,65.854,36.782,65.625,1.035,103.965,77.758,20.6,108.2,89.4,1.0,0.91,40.016,31.318,63.33333,1.081,108.293,77.238,0,-1.8000000000000007,-18.799999999999997,18.799999999999997,2.6,-0.010000000000000009,25.838,5.463999999999995,2.2916700000000034,-0.04600000000000004,-4.328000000000003,0.519999999999996
866,2008,Wisconsin,3,16,64,Cal St. Fullerton,14,64,27.3,84.9,112.2,8.3,0.961,82.1,28.584,87.87879,1.079,108.495,77.432,7.0,112.2,84.9,-3.2,0.682,11.126,10.504,74.19355,1.124,113.516,74.088,1,20.3,-27.299999999999997,27.299999999999997,11.5,0.2789999999999999,70.97399999999999,18.08,13.685239999999993,-0.04500000000000015,-5.021000000000001,3.3440000000000083
867,2008,Gonzaga,7,64,64,Davidson,10,8,19.5,92.6,112.1,2.1,0.9,73.8,21.566,78.125,1.103,110.743,78.557,18.8,112.1,92.6,1.5,0.895,18.502,17.709,80.64516,1.123,113.318,77.371,0,0.6999999999999993,-19.5,19.5,0.6000000000000001,0.0050000000000000044,55.298,3.8569999999999993,-2.520160000000004,-0.020000000000000018,-2.575000000000003,1.186000000000007
868,2008,Georgetown,2,32,64,UMBC,15,64,25.2,87.9,113.1,7.7,0.948,71.165,30.985,84.375,1.101,111.212,77.98,3.0,113.1,87.9,-3.0,0.578,10.4,11.398,74.19355,1.129,113.879,75.216,1,22.2,-25.19999999999999,25.19999999999999,10.7,0.37,60.76500000000001,19.587,10.181449999999998,-0.028000000000000025,-2.6670000000000016,2.76400000000001
869,2008,Memphis,1,2,64,UT Arlington,16,64,29.5,83.8,113.3,8.9,0.97,82.995,20.888,97.05882,1.121,112.778,77.749,-2.1,113.3,83.8,-7.0,0.44,8.575,9.423,60.71429,1.006,100.733,75.415,1,31.6,-29.5,29.5,15.9,0.53,74.42,11.465000000000002,36.34453,0.11499999999999999,12.045000000000002,2.333999999999989
870,2008,Mississippi St.,8,32,64,Oregon,9,64,15.8,90.5,106.3,0.6,0.864,69.445,23.951,68.75,1.046,104.708,77.328,16.6,106.3,90.5,0.8,0.852,72.871,35.62,58.06452,1.13,112.417,76.175,1,-0.8000000000000007,-15.799999999999997,15.799999999999997,-0.20000000000000007,0.01200000000000001,-3.426000000000002,-11.668999999999997,10.685479999999998,-0.08399999999999985,-7.709000000000003,1.1530000000000058
871,2008,Michigan St.,5,16,64,Temple,12,64,21.5,92.5,114.0,5.1,0.917,87.079,31.132,75.75758,1.104,110.648,77.042,11.8,114.0,92.5,-1.7,0.785,21.698,22.398,63.63636,1.088,108.934,77.301,1,9.7,-21.5,21.5,6.8,0.132,65.381,8.734000000000002,12.121220000000001,0.016000000000000014,1.7139999999999986,-0.25900000000000034
872,2008,Pittsburgh,4,32,64,Oral Roberts,13,64,20.4,95.7,116.1,5.3,0.902,65.161,33.073,73.52941,1.109,111.22,75.961,9.9,116.1,95.7,-0.9,0.763,1.838,16.644,74.19355,1.046,105.196,77.204,1,10.499999999999998,-20.39999999999999,20.39999999999999,6.2,0.139,63.323,16.429000000000002,-0.6641400000000033,0.06299999999999994,6.024000000000001,-1.242999999999995
873,2008,Marquette,6,32,64,Kentucky,11,64,23.1,89.9,113.0,3.8,0.933,55.941,31.819,71.875,1.091,109.304,75.845,11.2,113.0,89.9,-1.1,0.784,77.136,27.594,60.0,1.027,102.867,78.254,1,11.900000000000002,-23.099999999999994,23.099999999999994,4.9,0.14900000000000002,-21.194999999999993,4.224999999999998,11.875,0.06400000000000006,6.436999999999998,-2.409000000000006
874,2008,Stanford,3,16,64,Cornell,14,64,22.9,88.6,111.5,6.7,0.934,64.912,33.063,78.78788,1.086,108.798,78.338,3.8,111.5,88.6,-1.2,0.602,1.326,10.553,80.76923,1.104,111.0,76.504,1,19.099999999999998,-22.900000000000006,22.900000000000006,7.9,0.3320000000000001,63.586000000000006,22.51,-1.981349999999992,-0.018000000000000016,-2.201999999999998,1.833999999999989
875,2008,Miami FL,7,32,64,Saint Mary's,10,64,15.3,95.4,110.7,1.6,0.847,42.138,28.829,67.74194,1.07,107.232,77.031,15.5,110.7,95.4,1.2,0.856,18.126,17.599,80.0,1.097,109.867,77.097,1,-0.1999999999999993,-15.299999999999997,15.299999999999997,0.40000000000000013,-0.009000000000000008,24.011999999999997,11.23,-12.25806,-0.026999999999999913,-2.635000000000005,-0.06599999999998829
876,2008,Texas,2,8,64,Austin Peay,15,64,25.8,94.2,120.0,8.4,0.942,81.767,34.791,81.81818,1.141,113.986,75.941,-1.0,120.0,94.2,-5.3,0.472,9.068,9.97,70.58824,1.082,108.306,75.766,1,26.8,-25.799999999999997,25.799999999999997,13.7,0.47,72.699,24.820999999999998,11.22994,0.05899999999999994,5.680000000000007,0.17499999999999716
877,2008,UCLA,1,4,64,Mississippi Valley St.,16,64,29.5,86.9,116.4,10.8,0.967,78.469,32.362,90.90909,1.129,113.555,77.86,-15.3,116.4,86.9,-10.0,0.141,0.2,12.999,50.0,0.927,93.0497,75.534,1,44.8,-29.5,29.5,20.8,0.826,78.26899999999999,19.363,40.909090000000006,0.20199999999999996,20.505300000000005,2.3259999999999934
878,2008,BYU,8,64,64,Texas A&M,9,32,15.6,89.3,104.9,2.5,0.864,34.988,21.025,79.41176,1.051,105.24,77.758,21.3,104.9,89.3,3.1,0.918,61.214,31.167,69.69697,1.075,107.464,78.021,0,-5.700000000000001,-15.600000000000009,15.600000000000009,-0.6000000000000001,-0.05400000000000005,-26.226,-10.142000000000003,9.714790000000008,-0.02400000000000002,-2.2240000000000038,-0.26300000000000523
879,2008,Drake,5,64,64,Western Kentucky,12,16,21.7,96.3,118.0,5.2,0.912,2.519,21.783,86.66667,1.141,115.172,75.719,13.1,118.0,96.3,0.2,0.814,16.148,14.064,80.64516,1.106,110.914,76.545,0,8.6,-21.700000000000003,21.700000000000003,5.0,0.09800000000000009,-13.629,7.719000000000001,6.021509999999992,0.03499999999999992,4.257999999999996,-0.8260000000000076
880,2008,Connecticut,4,64,64,San Diego,13,32,20.0,94.4,114.4,4.3,0.901,85.537,29.747,75.0,1.104,110.108,78.462,3.9,114.4,94.4,-3.9,0.614,3.734,20.325,60.60606,0.981,98.9013,75.81,0,16.1,-20.0,20.0,8.2,0.28700000000000003,81.80300000000001,9.422,14.39394,0.12300000000000011,11.206699999999998,2.652000000000001
881,2008,Purdue,6,32,64,Baylor,11,64,18.5,90.2,108.7,3.8,0.895,66.368,28.915,75.0,1.031,104.211,77.694,16.4,108.7,90.2,1.5,0.855,52.034,29.784,66.66667,1.104,110.184,76.527,1,2.1000000000000014,-18.5,18.5,2.3,0.040000000000000036,14.333999999999996,-0.8689999999999998,8.333330000000004,-0.07300000000000018,-5.972999999999999,1.1670000000000016
882,2008,Xavier,3,8,64,Georgia,14,64,22.9,92.3,115.2,4.7,0.928,13.33,23.372,81.81818,1.15,115.214,76.611,8.2,115.2,92.3,-3.9,0.723,57.893,28.873,50.0,1.003,100.968,77.164,1,14.7,-22.900000000000006,22.900000000000006,8.6,0.20500000000000007,-44.563,-5.501000000000001,31.818179999999998,0.14700000000000002,14.245999999999995,-0.5529999999999973
883,2008,West Virginia,7,16,64,Arizona,10,64,20.9,92.2,113.1,2.6,0.913,46.742,29.445,69.69697,1.113,111.246,78.073,20.4,113.1,92.2,1.5,0.904,85.102,39.295,56.25,1.088,109.188,77.029,1,0.5,-20.89999999999999,20.89999999999999,1.1,0.009000000000000008,-38.36000000000001,-9.850000000000001,13.446969999999993,0.02499999999999991,2.0579999999999927,1.043999999999997
884,2008,Duke,2,32,64,Belmont,15,64,28.4,88.8,117.2,8.9,0.961,95.074,34.065,84.375,1.127,112.963,77.243,0.5,117.2,88.8,-3.5,0.514,12.009,9.728,75.0,1.085,109.9,76.408,1,27.9,-28.400000000000006,28.400000000000006,12.4,0.44699999999999995,83.065,24.336999999999996,9.375,0.04200000000000004,3.062999999999988,0.8349999999999937
885,2008,North Carolina,1,4,32,Arkansas,9,32,28.4,91.8,120.2,11.9,0.957,90.906,31.561,94.11765,1.149,115.213,77.311,16.0,120.2,91.8,0.5,0.863,59.525,25.901,66.66667,1.054,106.105,77.418,1,12.399999999999999,-28.400000000000006,28.400000000000006,11.4,0.09399999999999997,31.381000000000007,5.66,27.45098,0.09499999999999997,9.10799999999999,-0.10699999999999932
886,2008,Notre Dame,5,32,32,Washington St.,4,16,20.3,95.3,115.6,4.4,0.902,80.171,28.578,77.41935,1.126,112.861,77.364,22.5,115.6,95.3,4.9,0.926,24.685,31.951,75.0,1.114,111.872,77.764,0,-2.1999999999999993,-20.299999999999997,20.299999999999997,-0.5,-0.02400000000000002,55.486000000000004,-3.373000000000001,2.4193499999999943,0.011999999999999789,0.9890000000000043,-0.3999999999999915
887,2008,Oklahoma,6,32,32,Louisville,3,8,15.7,92.3,108.0,2.8,0.859,63.704,33.332,66.66667,1.04,103.673,77.981,22.9,108.0,92.3,4.7,0.936,83.94,30.593,75.0,1.067,106.523,77.488,0,-7.199999999999999,-15.700000000000003,15.700000000000003,-1.9000000000000004,-0.07700000000000007,-20.235999999999997,2.7390000000000008,-8.333330000000004,-0.026999999999999913,-2.8499999999999943,0.492999999999995
888,2008,Butler,7,32,32,Tennessee,2,16,18.9,95.3,114.2,4.7,0.889,11.348,16.476,90.625,1.125,112.905,75.775,24.1,114.2,95.3,9.2,0.935,57.614,31.749,87.5,1.129,113.093,76.574,0,-5.200000000000003,-18.900000000000006,18.900000000000006,-4.499999999999999,-0.04600000000000004,-46.266,-15.273,3.125,-0.0040000000000000036,-0.1880000000000024,-0.7989999999999924
889,2008,Kansas,1,1,32,UNLV,8,32,35.4,85.6,121.0,9.9,0.982,89.633,30.29,90.90909,1.173,117.53,77.1,14.3,121.0,85.6,2.2,0.836,18.883,20.716,78.125,1.055,105.643,76.523,1,21.099999999999998,-35.400000000000006,35.400000000000006,7.7,0.14600000000000002,70.75,9.573999999999998,12.784090000000006,0.1180000000000001,11.887,0.5769999999999982
890,2008,Villanova,12,16,32,Siena,13,32,12.7,95.0,107.7,0.3,0.809,61.386,29.494,62.5,1.053,105.009,77.261,6.4,107.7,95.0,-3.8,0.671,10.689,13.952,68.75,1.09,108.872,75.72,1,6.299999999999999,-12.700000000000003,12.700000000000003,4.1,0.138,50.697,15.542,-6.25,-0.037000000000000144,-3.8629999999999995,1.5409999999999968
891,2008,Kansas St.,11,32,32,Wisconsin,3,16,20.6,92.2,112.8,1.0,0.91,40.016,31.318,63.33333,1.081,108.293,77.238,27.3,112.8,92.2,8.3,0.961,82.1,28.584,87.87879,1.079,108.495,77.432,0,-6.699999999999999,-20.599999999999994,20.599999999999994,-7.300000000000001,-0.050999999999999934,-42.083999999999996,2.7340000000000018,-24.54546,0.0020000000000000018,-0.20199999999999818,-0.19400000000000261
892,2008,Davidson,10,8,32,Georgetown,2,32,18.8,92.0,110.8,1.5,0.895,18.502,17.709,80.64516,1.123,113.318,77.371,25.2,110.8,92.0,7.7,0.948,71.165,30.985,84.375,1.101,111.212,77.98,1,-6.399999999999999,-18.799999999999997,18.799999999999997,-6.2,-0.052999999999999936,-52.66300000000001,-13.276,-3.729839999999996,0.02200000000000002,2.1059999999999945,-0.6090000000000089
893,2008,Memphis,1,2,32,Mississippi St.,8,32,29.5,83.8,113.3,8.9,0.97,82.995,20.888,97.05882,1.121,112.778,77.749,15.8,113.3,83.8,0.6,0.864,69.445,23.951,68.75,1.046,104.708,77.328,1,13.7,-29.5,29.5,8.3,0.10599999999999998,13.550000000000011,-3.062999999999999,28.308819999999997,0.07499999999999996,8.070000000000007,0.42099999999999227
894,2008,Michigan St.,5,16,32,Pittsburgh,4,32,21.5,92.5,114.0,5.1,0.917,87.079,31.132,75.75758,1.104,110.648,77.042,20.4,114.0,92.5,5.3,0.902,65.161,33.073,73.52941,1.109,111.22,75.961,1,1.1000000000000014,-21.5,21.5,-0.20000000000000018,0.015000000000000013,21.917999999999992,-1.940999999999999,2.2281700000000058,-0.004999999999999893,-0.5720000000000027,1.081000000000003
895,2008,Marquette,6,32,32,Stanford,3,16,23.1,89.9,113.0,3.8,0.933,55.941,31.819,71.875,1.091,109.304,75.845,22.9,113.0,89.9,6.7,0.934,64.912,33.063,78.78788,1.086,108.798,78.338,0,0.20000000000000284,-23.099999999999994,23.099999999999994,-2.9000000000000004,-0.0010000000000000009,-8.971000000000004,-1.2440000000000033,-6.912880000000001,0.004999999999999893,0.5060000000000002,-2.492999999999995
896,2008,Miami FL,7,32,32,Texas,2,8,15.3,95.4,110.7,1.6,0.847,42.138,28.829,67.74194,1.07,107.232,77.031,25.8,110.7,95.4,8.4,0.942,81.767,34.791,81.81818,1.141,113.986,75.941,0,-10.5,-15.299999999999997,15.299999999999997,-6.800000000000001,-0.09499999999999997,-39.629,-5.961999999999996,-14.076239999999999,-0.07099999999999995,-6.754000000000005,1.0900000000000034
897,2008,UCLA,1,4,32,Texas A&M,9,32,29.5,86.9,116.4,10.8,0.967,78.469,32.362,90.90909,1.129,113.555,77.86,21.3,116.4,86.9,3.1,0.918,61.214,31.167,69.69697,1.075,107.464,78.021,1,8.2,-29.5,29.5,7.700000000000001,0.04899999999999993,17.254999999999995,1.1950000000000003,21.212120000000013,0.05400000000000005,6.091000000000008,-0.16100000000000136
