,year,team_1,seed_1,round_1,current_round,team_2,seed_2,round_2,badj_em_1,badj_em_2,barthag_1,barthag_2,elite_sos_1,elite_sos_2,k_off_1,k_off_2,pppo_1,pppo_2,talent_1,talent_2,wab_1,wab_2,win_percent_1,win_percent_2,winner,badj_em_diff,wab_diff,barthag_diff,talent_diff,elite_sos_diff,win_percent_diff,pppo_diff,k_off_diff
459,2014,Oklahoma,5,64,64,North Dakota St.,12,32,18.6,9.9,0.877,0.738,29.271,14.3,113.353,116.89,1.132,1.166,61.684,6.109,4.1,0.2,71.875,78.57143,0,8.700000000000001,3.8999999999999995,0.139,55.574999999999996,14.971,-6.6964300000000065,-0.03400000000000003,-3.537000000000006
460,2014,San Diego St.,4,16,64,New Mexico St.,13,64,17.8,10.0,0.887,0.746,22.259,13.619,106.932,113.903,1.07,1.137,55.124,18.464,6.0,-2.3,87.09677,73.52941,1,7.800000000000001,8.3,0.14100000000000001,36.660000000000004,8.64,13.567360000000008,-0.06699999999999995,-6.971000000000004
461,2014,Baylor,6,16,64,Nebraska,11,64,17.0,12.6,0.857,0.805,30.866,31.541,114.101,102.429,1.138,1.026,51.342,46.368,3.1,1.3,66.66667,61.29032,1,4.4,1.8,0.051999999999999935,4.973999999999997,-0.6750000000000007,5.376349999999995,0.11199999999999988,11.671999999999997
462,2014,Creighton,3,32,64,Louisiana Lafayette,14,64,26.1,6.0,0.935,0.655,26.415,16.225,121.422,110.051,1.214,1.1,27.104,7.218,5.6,-3.8,78.78788,64.51613,1,20.1,9.399999999999999,0.28,19.886,10.189999999999998,14.271749999999997,0.11399999999999988,11.370999999999995
463,2014,Oregon,7,32,64,BYU,10,64,16.7,13.8,0.854,0.815,25.655,24.303,114.697,112.555,1.147,1.125,58.907,40.749,2.6,0.6,71.875,66.66667,1,2.8999999999999986,2.0,0.039000000000000035,18.157999999999994,1.3520000000000003,5.208330000000004,0.02200000000000002,2.141999999999996
464,2014,Wisconsin,2,4,64,American,15,64,25.3,5.0,0.936,0.639,32.853,13.329,115.242,104.931,1.152,1.047,66.98,0.727,7.9,-5.5,78.78788,62.5,1,20.3,13.4,0.29700000000000004,66.253,19.524,16.28788,0.10499999999999998,10.311000000000007
465,2014,Wichita St.,1,32,64,Cal Poly,16,64,22.0,-1.1,0.919,0.47,15.817,19.389,115.962,102.501,1.158,1.022,8.712,3.745,8.1,-10.7,100.0,36.66667,1,23.1,18.799999999999997,0.44900000000000007,4.967,-3.571999999999999,63.33333,0.1359999999999999,13.460999999999999
466,2014,Kentucky,8,2,64,Kansas St.,9,64,20.2,15.1,0.901,0.849,29.5,28.247,112.311,105.093,1.124,1.048,93.139,59.93,3.9,0.5,70.58824,62.5,1,5.1,3.4,0.052000000000000046,33.208999999999996,1.2530000000000001,8.088239999999999,0.07600000000000007,7.2180000000000035
467,2014,Saint Louis,5,32,64,North Carolina St.,12,64,15.4,11.6,0.86,0.776,21.668,29.638,103.028,108.169,1.032,1.08,14.572,63.363,3.8,0.6,80.64516,61.76471,1,3.8000000000000007,3.1999999999999997,0.08399999999999996,-48.791,-7.970000000000002,18.880450000000003,-0.04800000000000004,-5.140999999999991
468,2014,Louisville,4,16,64,Manhattan,13,64,31.0,9.0,0.97,0.734,21.304,12.444,118.693,107.54,1.188,1.075,58.072,5.007,5.3,-0.5,85.29412,78.125,1,22.0,5.8,0.236,53.065000000000005,8.859999999999998,7.169120000000007,0.11299999999999999,11.152999999999992
469,2014,Massachusetts,6,64,64,Tennessee,11,16,13.6,22.6,0.821,0.923,24.043,27.83,105.606,111.688,1.057,1.116,27.037,70.938,3.6,0.4,75.0,62.5,0,-9.000000000000002,3.2,-0.10200000000000009,-43.901,-3.786999999999999,12.5,-0.05900000000000016,-6.082000000000008
470,2014,Duke,3,64,64,Mercer,14,32,28.3,7.4,0.949,0.693,30.879,11.039,119.916,113.08,1.198,1.126,86.76,2.917,6.5,-2.8,76.47059,74.19355,0,20.9,9.3,0.256,83.843,19.840000000000003,2.2770399999999995,0.07200000000000006,6.8359999999999985
471,2014,Texas,7,32,64,Arizona St.,10,64,15.7,14.4,0.853,0.834,29.843,27.225,106.37,107.019,1.063,1.067,66.138,30.871,3.6,1.2,69.69697,65.625,1,1.299999999999999,2.4000000000000004,0.019000000000000017,35.26700000000001,2.6179999999999986,4.071969999999993,-0.0040000000000000036,-0.6490000000000009
472,2014,Michigan,2,8,64,Wofford,15,64,23.3,-3.1,0.918,0.413,36.032,12.999,117.142,104.578,1.171,1.043,71.641,1.02,7.7,-6.5,75.75758,58.62069,1,26.400000000000002,14.2,0.5050000000000001,70.62100000000001,23.032999999999994,17.13689,0.1280000000000001,12.563999999999993
473,2014,Florida,1,4,32,Pittsburgh,9,32,27.1,22.7,0.955,0.923,29.067,27.298,111.583,112.86,1.114,1.133,69.322,74.729,11.7,4.1,94.11765,73.52941,1,4.400000000000002,7.6,0.03199999999999992,-5.4069999999999965,1.769000000000002,20.58824,-0.018999999999999906,-1.277000000000001
474,2014,Stephen F. Austin,12,32,32,UCLA,4,16,10.2,21.6,0.752,0.91,7.349,25.87,116.078,115.426,1.16,1.155,0.2,82.764,1.7,4.5,93.54839,76.47059,0,-11.400000000000002,-2.8,-0.15800000000000003,-82.564,-18.521,17.077799999999996,0.004999999999999893,0.652000000000001
475,2014,Dayton,11,8,32,Syracuse,3,32,12.6,21.8,0.795,0.918,21.556,28.889,110.764,111.717,1.109,1.119,40.971,87.563,0.6,7.9,69.69697,84.375,1,-9.200000000000001,-7.300000000000001,-0.123,-46.592000000000006,-7.332999999999998,-14.678030000000007,-0.010000000000000009,-0.953000000000003
476,2014,Stanford,10,16,32,Kansas,2,32,14.7,24.7,0.834,0.934,28.957,35.326,108.976,115.053,1.091,1.149,73.42,89.062,1.1,6.9,63.63636,72.72727,1,-10.0,-5.800000000000001,-0.10000000000000009,-15.641999999999996,-6.369,-9.090910000000001,-0.05800000000000005,-6.076999999999998
477,2014,Virginia,1,16,32,Memphis,8,32,24.8,16.1,0.945,0.855,30.369,28.502,108.671,107.885,1.086,1.081,71.947,69.609,8.2,2.8,82.35294,70.96774,1,8.7,5.3999999999999995,0.08999999999999997,2.338000000000008,1.8670000000000009,11.385199999999998,0.0050000000000001155,0.7860000000000014
478,2014,Harvard,12,32,32,Michigan St.,4,8,16.3,23.6,0.861,0.928,13.951,32.172,111.823,113.386,1.119,1.137,23.108,82.535,2.2,6.9,86.2069,76.47059,0,-7.300000000000001,-4.7,-0.06700000000000006,-59.42699999999999,-18.220999999999997,9.736310000000003,-0.018000000000000016,-1.5630000000000024
479,2014,North Carolina,6,32,32,Iowa St.,3,16,17.8,19.8,0.88,0.895,30.458,31.563,107.984,113.458,1.082,1.131,85.624,47.303,4.2,7.5,71.875,78.78788,0,-2.0,-3.3,-0.015000000000000013,38.321,-1.1050000000000004,-6.912880000000001,-0.04899999999999993,-5.474000000000004
480,2014,Connecticut,7,1,32,Villanova,2,32,18.8,23.3,0.893,0.929,27.116,27.216,108.213,114.183,1.086,1.142,59.433,68.549,4.7,8.3,76.47059,87.5,1,-4.5,-3.6000000000000005,-0.03600000000000003,-9.116000000000007,-0.10000000000000142,-11.029409999999999,-0.05599999999999983,-5.970000000000013
481,2014,Arizona,1,8,32,Gonzaga,8,32,28.3,20.7,0.963,0.908,28.319,19.867,112.267,113.905,1.121,1.14,82.869,47.31,9.4,4.0,88.23529,81.81818,1,7.600000000000001,5.4,0.05499999999999994,35.559,8.451999999999998,6.417110000000008,-0.018999999999999906,-1.6380000000000052
482,2014,North Dakota St.,12,32,32,San Diego St.,4,16,9.9,17.8,0.738,0.887,14.3,22.259,116.89,106.932,1.166,1.07,6.109,55.124,0.2,6.0,78.57143,87.09677,0,-7.9,-5.8,-0.14900000000000002,-49.015,-7.959,-8.52534,0.09599999999999986,9.957999999999998
483,2014,Baylor,6,16,32,Creighton,3,32,17.0,26.1,0.857,0.935,30.866,26.415,114.101,121.422,1.138,1.214,51.342,27.104,3.1,5.6,66.66667,78.78788,1,-9.100000000000001,-2.4999999999999996,-0.07800000000000007,24.238,4.4510000000000005,-12.121210000000005,-0.07600000000000007,-7.320999999999998
484,2014,Oregon,7,32,32,Wisconsin,2,4,16.7,25.3,0.854,0.936,25.655,32.853,114.697,115.242,1.147,1.152,58.907,66.98,2.6,7.9,71.875,78.78788,0,-8.600000000000001,-5.300000000000001,-0.08200000000000007,-8.073000000000008,-7.198,-6.912880000000001,-0.004999999999999893,-0.5450000000000017
485,2014,Wichita St.,1,32,32,Kentucky,8,2,22.0,20.2,0.919,0.901,15.817,29.5,115.962,112.311,1.158,1.124,8.712,93.139,8.1,3.9,100.0,70.58824,0,1.8000000000000007,4.199999999999999,0.018000000000000016,-84.42699999999999,-13.683,29.41176,0.03399999999999981,3.6509999999999962
486,2014,Saint Louis,5,32,32,Louisville,4,16,15.4,31.0,0.86,0.97,21.668,21.304,103.028,118.693,1.032,1.188,14.572,58.072,3.8,5.3,80.64516,85.29412,0,-15.6,-1.5,-0.10999999999999999,-43.5,0.36400000000000077,-4.648960000000002,-0.15599999999999992,-15.664999999999992
487,2014,Tennessee,11,16,32,Mercer,14,32,22.6,7.4,0.923,0.693,27.83,11.039,111.688,113.08,1.116,1.126,70.938,2.917,0.4,-2.8,62.5,74.19355,1,15.200000000000001,3.1999999999999997,0.2300000000000001,68.021,16.790999999999997,-11.693550000000002,-0.009999999999999787,-1.391999999999996
488,2014,Texas,7,32,32,Michigan,2,8,15.7,23.3,0.853,0.918,29.843,36.032,106.37,117.142,1.063,1.171,66.138,71.641,3.6,7.7,69.69697,75.75758,0,-7.600000000000001,-4.1,-0.06500000000000006,-5.503,-6.1889999999999965,-6.060610000000011,-0.1080000000000001,-10.771999999999991
489,2014,Florida,1,4,16,UCLA,4,16,27.1,21.6,0.955,0.91,29.067,25.87,111.583,115.426,1.114,1.155,69.322,82.764,11.7,4.5,94.11765,76.47059,1,5.5,7.199999999999999,0.04499999999999993,-13.441999999999993,3.196999999999999,17.647059999999996,-0.040999999999999925,-3.8430000000000035
490,2014,Dayton,11,8,16,Stanford,10,16,12.6,14.7,0.795,0.834,21.556,28.957,110.764,108.976,1.109,1.091,40.971,73.42,0.6,1.1,69.69697,63.63636,1,-2.0999999999999996,-0.5000000000000001,-0.038999999999999924,-32.449000000000005,-7.401,6.06060999999999,0.018000000000000016,1.7879999999999967
491,2014,Virginia,1,16,16,Michigan St.,4,8,24.8,23.6,0.945,0.928,30.369,32.172,108.671,113.386,1.086,1.137,71.947,82.535,8.2,6.9,82.35294,76.47059,0,1.1999999999999993,1.299999999999999,0.016999999999999904,-10.587999999999994,-1.8029999999999973,5.882350000000002,-0.050999999999999934,-4.714999999999989
492,2014,Iowa St.,3,16,16,Connecticut,7,1,19.8,18.8,0.895,0.893,31.563,27.116,113.458,108.213,1.131,1.086,47.303,59.433,7.5,4.7,78.78788,76.47059,0,1.0,2.8,0.0020000000000000018,-12.130000000000003,4.446999999999999,2.31729,0.04499999999999993,5.2450000000000045
493,2014,Arizona,1,8,16,San Diego St.,4,16,28.3,17.8,0.963,0.887,28.319,22.259,112.267,106.932,1.121,1.07,82.869,55.124,9.4,6.0,88.23529,87.09677,1,10.5,3.4000000000000004,0.07599999999999996,27.744999999999997,6.059999999999999,1.1385199999999998,0.050999999999999934,5.334999999999994
494,2014,Baylor,6,16,16,Wisconsin,2,4,17.0,25.3,0.857,0.936,30.866,32.853,114.101,115.242,1.138,1.152,51.342,66.98,3.1,7.9,66.66667,78.78788,0,-8.3,-4.800000000000001,-0.07900000000000007,-15.638000000000005,-1.9870000000000019,-12.121210000000005,-0.014000000000000012,-1.1410000000000053
495,2014,Kentucky,8,2,16,Louisville,4,16,20.2,31.0,0.901,0.97,29.5,21.304,112.311,118.693,1.124,1.188,93.139,58.072,3.9,5.3,70.58824,85.29412,1,-10.8,-1.4,-0.06899999999999995,35.06699999999999,8.196000000000002,-14.705880000000008,-0.06399999999999983,-6.381999999999991
496,2014,Tennessee,11,16,16,Michigan,2,8,22.6,23.3,0.923,0.918,27.83,36.032,111.688,117.142,1.116,1.171,70.938,71.641,0.4,7.7,62.5,75.75758,0,-0.6999999999999993,-7.3,0.0050000000000000044,-0.703000000000003,-8.201999999999998,-13.257580000000004,-0.05499999999999994,-5.4539999999999935
497,2014,Florida,1,4,8,Dayton,11,8,27.1,12.6,0.955,0.795,29.067,21.556,111.583,110.764,1.114,1.109,69.322,40.971,11.7,0.6,94.11765,69.69697,1,14.500000000000002,11.1,0.15999999999999992,28.351000000000006,7.510999999999999,24.420680000000004,0.0050000000000001155,0.8190000000000026
498,2014,Michigan St.,4,8,8,Connecticut,7,1,23.6,18.8,0.928,0.893,32.172,27.116,113.386,108.213,1.137,1.086,82.535,59.433,6.9,4.7,76.47059,76.47059,0,4.800000000000001,2.2,0.03500000000000003,23.101999999999997,5.055999999999997,0.0,0.050999999999999934,5.173000000000002
499,2014,Arizona,1,8,8,Wisconsin,2,4,28.3,25.3,0.963,0.936,28.319,32.853,112.267,115.242,1.121,1.152,82.869,66.98,9.4,7.9,88.23529,78.78788,0,3.0,1.5,0.026999999999999913,15.888999999999996,-4.5340000000000025,9.447410000000005,-0.030999999999999917,-2.9750000000000085
500,2014,Kentucky,8,2,8,Michigan,2,8,20.2,23.3,0.901,0.918,29.5,36.032,112.311,117.142,1.124,1.171,93.139,71.641,3.9,7.7,70.58824,75.75758,1,-3.1000000000000014,-3.8000000000000003,-0.017000000000000015,21.49799999999999,-6.5319999999999965,-5.169340000000005,-0.04699999999999993,-4.830999999999989
501,2014,Florida,1,4,4,Connecticut,7,1,27.1,18.8,0.955,0.893,29.067,27.116,111.583,108.213,1.114,1.086,69.322,59.433,11.7,4.7,94.11765,76.47059,0,8.3,6.999999999999999,0.061999999999999944,9.889000000000003,1.9510000000000005,17.647059999999996,0.028000000000000025,3.3700000000000045
502,2014,Wisconsin,2,4,4,Kentucky,8,2,25.3,20.2,0.936,0.901,32.853,29.5,115.242,112.311,1.152,1.124,66.98,93.139,7.9,3.9,78.78788,70.58824,0,5.100000000000001,4.0,0.03500000000000003,-26.158999999999992,3.3530000000000015,8.199640000000002,0.027999999999999803,2.9309999999999974
503,2014,Connecticut,7,1,2,Kentucky,8,2,18.8,20.2,0.893,0.901,27.116,29.5,108.213,112.311,1.086,1.124,59.433,93.139,4.7,3.9,76.47059,70.58824,1,-1.3999999999999986,0.8000000000000003,-0.008000000000000007,-33.705999999999996,-2.3840000000000003,5.882350000000002,-0.038000000000000034,-4.098000000000013
504,2013,Louisville,1,1,64,North Carolina A&T,16,64,29.1,-5.0,0.969,0.351,31.558,9.659,108.622,92.0001,1.085,0.92,70.481,0.2,9.0,-11.5,85.29412,52.94118,1,34.1,20.5,0.618,70.28099999999999,21.899,32.352940000000004,0.16499999999999992,16.621899999999997
505,2013,Colorado St.,8,32,64,Missouri,9,64,18.1,17.7,0.877,0.877,23.522,26.096,112.595,111.014,1.124,1.109,33.913,60.673,1.9,1.2,74.19355,69.69697,1,0.40000000000000213,0.7,0.0,-26.760000000000005,-2.5740000000000016,4.496580000000009,0.015000000000000124,1.581000000000003
506,2013,Oklahoma St.,5,64,64,Oregon,12,16,19.5,14.6,0.908,0.851,26.462,23.326,105.782,102.319,1.056,1.024,72.871,45.898,3.2,2.9,75.0,76.47059,0,4.9,0.30000000000000027,0.05700000000000005,26.972999999999992,3.1359999999999992,-1.4705900000000014,0.03200000000000003,3.462999999999994
507,2013,Saint Louis,4,32,64,New Mexico St.,13,64,19.3,7.9,0.906,0.714,21.79,14.948,106.054,103.371,1.055,1.034,16.692,18.788,3.8,-3.1,81.81818,69.69697,1,11.4,6.9,0.19200000000000006,-2.096,6.841999999999999,12.121210000000005,0.020999999999999908,2.683000000000007
508,2013,Memphis,6,32,64,Saint Mary's,11,64,16.5,18.4,0.872,0.881,18.445,19.997,107.78,115.552,1.079,1.157,72.385,20.444,4.5,2.5,88.23529,81.25,1,-1.8999999999999986,2.0,-0.009000000000000008,51.941,-1.5519999999999996,6.985290000000006,-0.07800000000000007,-7.772000000000006
509,2013,Michigan St.,3,16,64,Valparaiso,14,64,21.3,10.1,0.922,0.756,37.025,13.999,105.282,109.365,1.053,1.094,87.215,25.855,6.7,-0.8,75.0,78.125,1,11.200000000000001,7.5,0.16600000000000004,61.36,23.025999999999996,-3.125,-0.04100000000000015,-4.082999999999998
510,2013,Creighton,7,32,64,Cincinnati,10,64,22.5,17.0,0.919,0.884,22.691,29.557,115.805,100.726,1.158,1.014,38.512,45.606,3.5,1.7,79.41176,66.66667,1,5.5,1.8,0.03500000000000003,-7.094000000000001,-6.866,12.745090000000005,0.1439999999999999,15.079000000000008
511,2013,Duke,2,8,64,Albany,15,64,26.7,1.5,0.95,0.543,29.848,11.678,114.451,102.015,1.14,1.022,84.2,0.2,7.5,-4.5,84.375,70.58824,1,25.2,12.0,0.4069999999999999,84.0,18.169999999999998,13.786760000000001,0.11799999999999988,12.435999999999993
512,2013,Gonzaga,1,32,64,Southern,16,64,29.1,-1.4,0.961,0.459,22.395,8.266,117.92,101.742,1.181,1.019,33.185,10.29,7.6,-5.7,93.75,68.96552,1,30.5,13.3,0.502,22.895000000000003,14.129,24.784480000000002,0.16200000000000014,16.177999999999997
513,2013,Pittsburgh,8,64,64,Wichita St.,9,4,22.8,16.2,0.929,0.867,27.112,22.177,114.701,107.139,1.143,1.072,83.195,6.608,3.1,2.2,75.0,76.47059,0,6.600000000000001,0.8999999999999999,0.062000000000000055,76.58699999999999,4.934999999999999,-1.4705900000000014,0.07099999999999995,7.561999999999998
514,2013,Wisconsin,5,64,64,Mississippi,12,32,22.7,13.8,0.937,0.824,37.133,21.197,105.017,108.453,1.052,1.087,59.918,66.788,4.6,1.6,67.64706,76.47059,0,8.899999999999999,2.9999999999999996,0.1130000000000001,-6.869999999999997,15.936000000000003,-8.823530000000005,-0.03499999999999992,-3.436000000000007
515,2013,Kansas St.,4,64,64,La Salle,13,16,18.4,14.3,0.887,0.833,29.676,23.333,107.869,107.345,1.078,1.072,59.851,25.678,5.4,0.3,78.78788,70.0,0,4.099999999999998,5.1000000000000005,0.05400000000000005,34.173,6.343,8.787880000000001,0.006000000000000005,0.5240000000000009
516,2013,Arizona,6,16,64,Belmont,11,64,20.6,14.0,0.91,0.83,26.545,15.327,108.948,112.45,1.089,1.123,89.719,12.834,4.6,0.1,78.125,80.0,1,6.600000000000001,4.5,0.08000000000000007,76.88499999999999,11.218000000000002,-1.875,-0.03400000000000003,-3.5020000000000095
517,2013,New Mexico,3,64,64,Harvard,14,32,15.8,5.9,0.864,0.659,25.971,17.558,103.444,106.623,1.034,1.065,28.854,23.885,6.9,-2.6,85.29412,66.66667,0,9.9,9.5,0.20499999999999996,4.968999999999998,8.413,18.62745000000001,-0.030999999999999917,-3.179000000000002
518,2013,Notre Dame,7,64,64,Iowa St.,10,32,18.2,17.0,0.88,0.862,29.503,27.483,110.33,111.897,1.104,1.116,75.953,48.784,3.9,0.7,73.52941,66.66667,0,1.1999999999999993,3.2,0.018000000000000016,27.169000000000004,2.0199999999999996,6.862740000000002,-0.01200000000000001,-1.5670000000000073
519,2013,Ohio St.,2,8,64,Iona,15,64,24.1,8.8,0.94,0.716,34.432,15.075,108.622,112.06,1.086,1.119,82.682,22.901,7.2,-5.9,78.78788,60.60606,1,15.3,13.100000000000001,0.22399999999999998,59.781000000000006,19.357000000000003,18.181820000000002,-0.03299999999999992,-3.4380000000000024
520,2013,Kansas,1,16,64,Western Kentucky,16,64,26.3,-1.1,0.956,0.468,27.947,14.863,109.623,100.071,1.099,0.998,78.41,19.116,7.5,-8.4,85.29412,55.88235,1,27.400000000000002,15.9,0.48799999999999993,59.294,13.084,29.411770000000004,0.10099999999999998,9.552000000000007
521,2013,North Carolina,8,32,64,Villanova,9,64,17.2,13.8,0.875,0.835,29.188,32.168,106.13,98.7296,1.062,0.988,89.557,73.986,2.5,0.3,69.69697,59.375,1,3.3999999999999986,2.2,0.040000000000000036,15.570999999999998,-2.9800000000000004,10.321969999999993,0.07400000000000007,7.4003999999999905
522,2013,VCU,5,32,64,Akron,12,64,21.4,11.6,0.917,0.793,22.954,14.733,111.348,106.661,1.116,1.067,39.731,28.109,2.6,0.3,76.47059,80.64516,1,9.799999999999999,2.3000000000000003,0.124,11.622,8.221,-4.174570000000003,0.049000000000000155,4.686999999999998
523,2013,Michigan,4,2,64,South Dakota St.,13,64,25.4,5.8,0.939,0.651,32.68,13.855,115.602,112.436,1.157,1.121,74.354,8.145,6.2,-3.2,78.125,70.96774,1,19.599999999999998,9.4,0.2879999999999999,66.209,18.825,7.157259999999994,0.03600000000000003,3.165999999999997
524,2013,UCLA,6,64,64,Minnesota,11,32,15.9,20.7,0.856,0.912,26.831,34.85,105.896,107.623,1.059,1.076,92.53,46.837,3.3,2.1,73.52941,62.5,0,-4.799999999999999,1.1999999999999997,-0.05600000000000005,45.693,-8.019000000000002,11.029409999999999,-0.017000000000000126,-1.7270000000000039
525,2013,Florida,3,8,64,Northwestern St.,14,64,32.0,3.0,0.975,0.583,24.664,12.973,114.451,105.923,1.143,1.06,74.049,0.2,4.1,-3.2,78.78788,70.37037,1,29.0,7.3,0.392,73.849,11.691,8.417510000000007,0.08299999999999996,8.527999999999992
526,2013,San Diego St.,7,32,64,Oklahoma,10,64,16.8,14.4,0.88,0.835,25.928,27.937,102.521,105.529,1.024,1.055,33.671,58.608,0.4,0.3,66.66667,64.51613,1,2.4000000000000004,0.10000000000000003,0.04500000000000004,-24.936999999999998,-2.0090000000000003,2.1505399999999923,-0.030999999999999917,-3.0079999999999956
527,2013,Georgetown,2,64,64,Florida Gulf Coast,15,16,22.2,4.5,0.936,0.627,31.664,14.203,102.315,103.586,1.025,1.034,83.628,10.319,6.6,-4.0,80.64516,68.75,0,17.7,10.6,0.30900000000000005,73.309,17.461000000000002,11.895160000000004,-0.009000000000000119,-1.2710000000000008
528,2013,Indiana,1,16,64,James Madison,16,64,32.6,-1.7,0.972,0.451,32.801,10.325,117.425,100.486,1.176,1.006,80.895,18.227,7.8,-8.9,81.81818,58.82353,1,34.300000000000004,16.7,0.5209999999999999,62.66799999999999,22.476000000000003,22.99465,0.16999999999999993,16.938999999999993
529,2013,North Carolina St.,8,64,64,Temple,9,32,17.5,12.5,0.869,0.8,27.234,24.902,112.277,107.056,1.125,1.072,88.25,30.212,2.2,1.5,70.58824,71.875,0,5.0,0.7000000000000002,0.06899999999999995,58.038,2.3320000000000007,-1.286760000000001,0.052999999999999936,5.221000000000004
530,2013,UNLV,5,64,64,California,12,32,16.6,11.9,0.877,0.798,24.074,27.791,102.694,101.459,1.028,1.014,72.603,60.347,1.8,0.5,72.72727,64.51613,0,4.700000000000001,1.3,0.07899999999999996,12.255999999999993,-3.7169999999999987,8.21114,0.014000000000000012,1.2349999999999994
531,2013,Syracuse,4,4,64,Montana,13,64,23.5,1.3,0.935,0.536,31.803,11.573,107.714,108.559,1.08,1.083,74.073,13.694,5.1,-1.4,74.28571,79.31034,1,22.2,6.5,0.399,60.37899999999999,20.23,-5.024630000000002,-0.0029999999999998916,-0.8449999999999989
532,2013,Butler,6,32,64,Bucknell,11,64,15.7,12.4,0.856,0.808,29.694,13.42,105.585,107.665,1.055,1.075,60.376,1.731,4.7,1.0,75.75758,84.375,1,3.299999999999999,3.7,0.04799999999999993,58.644999999999996,16.274,-8.617419999999996,-0.020000000000000018,-2.0800000000000125
533,2013,Marquette,3,8,64,Davidson,14,64,19.2,11.3,0.894,0.775,31.449,13.113,106.292,112.788,1.066,1.127,71.951,23.91,4.5,-1.4,74.19355,78.125,1,7.899999999999999,5.9,0.119,48.041,18.336000000000002,-3.931449999999998,-0.06099999999999994,-6.495999999999995
534,2013,Illinois,7,32,64,Colorado,10,64,16.1,14.8,0.86,0.85,36.349,29.032,104.028,101.747,1.042,1.021,73.254,58.643,2.4,1.4,62.5,65.625,1,1.3000000000000007,1.0,0.010000000000000009,14.611000000000004,7.316999999999997,-3.125,0.02100000000000013,2.281000000000006
535,2013,Miami FL,2,16,64,Pacific,15,64,20.9,4.7,0.917,0.628,27.681,15.835,108.209,105.769,1.083,1.054,61.939,1.732,6.3,-5.1,81.81818,62.5,1,16.2,11.399999999999999,0.28900000000000003,60.207,11.846,19.318179999999998,0.028999999999999915,2.4399999999999977
536,2013,Louisville,1,1,32,Colorado St.,8,32,29.1,18.1,0.969,0.877,31.558,23.522,108.622,112.595,1.085,1.124,70.481,33.913,9.0,1.9,85.29412,74.19355,1,11.0,7.1,0.09199999999999997,36.568,8.036000000000001,11.100570000000005,-0.039000000000000146,-3.972999999999999
537,2013,Oregon,12,16,32,Saint Louis,4,32,14.6,19.3,0.851,0.906,23.326,21.79,102.319,106.054,1.024,1.055,45.898,16.692,2.9,3.8,76.47059,81.81818,1,-4.700000000000001,-0.8999999999999999,-0.05500000000000005,29.206000000000003,1.5360000000000014,-5.347589999999997,-0.030999999999999917,-3.7349999999999994
538,2013,Memphis,6,32,32,Michigan St.,3,16,16.5,21.3,0.872,0.922,18.445,37.025,107.78,105.282,1.079,1.053,72.385,87.215,4.5,6.7,88.23529,75.0,0,-4.800000000000001,-2.2,-0.050000000000000044,-14.829999999999998,-18.58,13.235290000000006,0.026000000000000023,2.4980000000000047
539,2013,Creighton,7,32,32,Duke,2,8,22.5,26.7,0.919,0.95,22.691,29.848,115.805,114.451,1.158,1.14,38.512,84.2,3.5,7.5,79.41176,84.375,0,-4.199999999999999,-4.0,-0.030999999999999917,-45.688,-7.157,-4.963239999999999,0.018000000000000016,1.3540000000000134
540,2013,Gonzaga,1,32,32,Wichita St.,9,4,29.1,16.2,0.961,0.867,22.395,22.177,117.92,107.139,1.181,1.072,33.185,6.608,7.6,2.2,93.75,76.47059,0,12.900000000000002,5.3999999999999995,0.09399999999999997,26.577,0.21799999999999997,17.27941,0.10899999999999999,10.781000000000006
541,2013,Mississippi,12,32,32,La Salle,13,16,13.8,14.3,0.824,0.833,21.197,23.333,108.453,107.345,1.087,1.072,66.788,25.678,1.6,0.3,76.47059,70.0,0,-0.5,1.3,-0.009000000000000008,41.11,-2.1359999999999992,6.470590000000001,0.014999999999999902,1.108000000000004
542,2013,Arizona,6,16,32,Harvard,14,32,20.6,5.9,0.91,0.659,26.545,17.558,108.948,106.623,1.089,1.065,89.719,23.885,4.6,-2.6,78.125,66.66667,1,14.700000000000001,7.199999999999999,0.251,65.83399999999999,8.987000000000002,11.458330000000004,0.02400000000000002,2.3249999999999886
543,2013,Iowa St.,10,32,32,Ohio St.,2,8,17.0,24.1,0.862,0.94,27.483,34.432,111.897,108.622,1.116,1.086,48.784,82.682,0.7,7.2,66.66667,78.78788,0,-7.100000000000001,-6.5,-0.07799999999999996,-33.898,-6.949000000000002,-12.121210000000005,0.030000000000000027,3.2750000000000057
544,2013,Kansas,1,16,32,North Carolina,8,32,26.3,17.2,0.956,0.875,27.947,29.188,109.623,106.13,1.099,1.062,78.41,89.557,7.5,2.5,85.29412,69.69697,1,9.100000000000001,5.0,0.08099999999999996,-11.147000000000006,-1.2409999999999997,15.597150000000013,0.03699999999999992,3.493000000000009
545,2013,VCU,5,32,32,Michigan,4,2,21.4,25.4,0.917,0.939,22.954,32.68,111.348,115.602,1.116,1.157,39.731,74.354,2.6,6.2,76.47059,78.125,0,-4.0,-3.6,-0.02199999999999991,-34.623,-9.725999999999999,-1.6544099999999986,-0.040999999999999925,-4.254000000000005
546,2013,Minnesota,11,32,32,Florida,3,8,20.7,32.0,0.912,0.975,34.85,24.664,107.623,114.451,1.076,1.143,46.837,74.049,2.1,4.1,62.5,78.78788,0,-11.3,-1.9999999999999996,-0.06299999999999994,-27.212000000000003,10.186,-16.28788,-0.06699999999999995,-6.827999999999989
